id_resposta_ocorrencia,logradouro,numero_porta,referencia,coordenada_x,coordenada_y,observacao,endereco_informado,valido,id_bairro,bairro_nome,id_tipo_pessoa,id_subarea,subarea_nome,tipo_pessoa_descricao,id_ocupacao_pessoa,ocupacao_pessoa_descricao,id_tipo_frequencia,tipo_frequencia_descricao,ocupacao_drogas,ocupacao_drogas_descricao,id_item_praca,item_praca_descricao,id_tipo_ocorrencia,tipo_ocorrencia_descricao,tipo_ocorrencia_ativo,orgao_responsavel,ocorrencia_informacao,id_orgao_ocorrencia,ocorrencia_orgao_nome,codigo_ocorrencia_orgao
1698,Avenida Dom Hélder Câmara,4187,,-22.8816512,-43.2745482,Vegetal em contato com a rede de energia elétrica de média tensão,False,,53,Del Castilho,,7.0,Estação Del Castilho - Norte Shopping,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1770,Rua Jangadeiros,,Praça General Osorio,-22.985199761953723,-43.19693461060524,,False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1551,Rua Nelson Mandela,190,Voluntarios da patria X Nelson Mandela,-22.95048513000283,-43.18464469815339,,False,True,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,14,Comércio irregular obstruindo a visibilidade do passeio,True,SEOP,"O agente deve identificar se no local observado há comércio com apoio de barracas, tendas ou que possam servir de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. 
O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",4,SEOP,3900
2729,Rua Conselheiro Galvão,492,Lado oposto 492,-22.8637628,-43.34360909999999,,False,,85,Turiaçu,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,26,Ponto de ônibus com histórico de vandalismo,True,SMTR,"O agente deve identificar se há pontos de embarque ou desembarque de coletivos onde há histórico de  vandalismo e/ou depredação que, em geral, possam ser ocasionados por falha na prestação do serviço, tais como: <br>
- Redução da frota<br> 
- Desvio de itinerário <br>
- Não parada nos pontos obrigatórios<br>
- Parada distante dos pontos  previamente estabelecidos",8,SMTR,2900
942,Prudente de morais,S/N,Prudente de morais x Jangadeiros,-22.98557541459181,-43.196974660968785,,True,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
3238,Rua Voluntários da Pátria,181,,-22.9527682,-43.1877608,Ambos os lados da rua com essa dificuldade,False,True,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,12,Calçada estreita forçando pedestres à pista,True,SECONSERVA,"O agente deve identificar se há pontos estreitamento do passeio que forcem os pedestres a transitarem sobre a pista de rolagem ou muito próximo ao meio fio. Esses pontos de estreitamento podem ocorrer ou não pela presença de estruturas na calçada. Veja os exemplos abaixo: <br>
<img>",5,SECONSERVA,4300
2573,Rua Arquias Cordeiro,690,,-22.89720880585049,-43.284502029418945,,False,True,64,Todos os Santos,,10.0,Estação Méier - Cachambi,,,,,,,,,,12,Calçada estreita forçando pedestres à pista,True,SECONSERVA,"O agente deve identificar se há pontos estreitamento do passeio que forcem os pedestres a transitarem sobre a pista de rolagem ou muito próximo ao meio fio. Esses pontos de estreitamento podem ocorrer ou não pela presença de estruturas na calçada. Veja os exemplos abaixo: <br>
<img>",5,SECONSERVA,4300
690,Rua Vinte e Quatro de Maio,4406,,-22.90402673353591,-43.2758845734704,,False,True,63,Meier,,10.0,Estação Méier - Cachambi,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
1517,Rua Felipe Cardoso,130,Na porta do Banco do Brasil,-22.917110301583204,-43.68379758710357,Foi localizado uma pessoa em situação de rua em frente ao Banco do Brasil,False,True,149,Santa Cruz,,22.0,Santa Cruz: Estação - Santa Cruz Shopping,Adulto,,Pernoite,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
2727,Rua Felipe Cardoso,S/N,em frente ao Santa Cruz Shopping,-22.920629280696463,-43.681128612140206,,True,True,149,Santa Cruz,,22.0,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,26,Ponto de ônibus com histórico de vandalismo,True,SMTR,"O agente deve identificar se há pontos de embarque ou desembarque de coletivos onde há histórico de  vandalismo e/ou depredação que, em geral, possam ser ocasionados por falha na prestação do serviço, tais como: <br>
- Redução da frota<br> 
- Desvio de itinerário <br>
- Não parada nos pontos obrigatórios<br>
- Parada distante dos pontos  previamente estabelecidos",8,SMTR,2900
1063,Rua Fonseca,125,,-22.876795930853383,-43.46553683403396,,False,True,141,Bangu,,5.0,Bangu: Calçadão - Bangu Shopping,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
1098,Rua São Francisco Xavier,"Rua São Francisco Xavier, do retorno da Rua São Francisco Xavier (antes do Mercado Supermarket) do outro lado da própria Rua São Francisco Xavier até a Rua Luiz de Matos","Trecho: 100262 - Estação Maracanã x UERJ | Rua São Francisco Xavier, do retorno da Rua São Francisco Xavier (antes do Mercado Supermarket) do outro lado da própria Rua São Francisco Xavier até a Rua Luiz de Matos",-22.909095870413925,-43.238578803788705,100262,True,,36,Vila Isabel,,8.0,Estação Maracanã - UERJ,,,,,,,,,,34,Sem ocorrência,True,,,19,Prefeitura,1
654,Rua Felipe Cardoso,94,Em frente a Drogaria do Povo.,-22.916920499286896,-43.683830028536065,Motos trafegava no passeio público e estacionaram no mesmo causando transtorno aos transeuntes.,False,True,149,Santa Cruz,,22.0,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,True,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
3206,Rua Conde de Irajá,183,Rua capistrano de Abreu 16,-22.9540459,-43.1955228,,False,True,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
3088,Rua Professor Antônio Maria Teixeira,59,,-22.98271382815205,-43.2172467518262,,False,True,26,Leblon,,13.0,Jardim de Alah,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1654,Avenida Vieira Souto,,,-22.986279764943973,-43.208113885578655,,False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1674,Rua Prudente de Morais,,,-22.984707174135416,-43.197552221176224,,False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,16,Veículos de grande porte obstruindo a visibilidade,True,SEOP,"O agente deve identificar se há pontos de estacionamento de veículos de médio ou grande porte que eventualmente sirvam de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo:<br> 
<img><br>
Observação: O agente deve relatar mesmo os pontos regulares de estacionamento e ou parada de veículos.",4,SEOP,3900
3205,Rua Conde de Irajá,165,,-22.95385306159869,-43.19568869730091,Problema se estende por todo trecho até a rua São Clemente,False,True,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
503,Rua Visconde de Pirajá,351,"Rua Visconde de Pirajá , do nº 336 AO 259",-22.984218824928007,-43.20609981665188,"Em frente ao numeral 351, foram observados 10 motos elétricas, estacionadas no passeio, atrapalhando a passagem de pedestre. Sem alterações nos outros itens elencados no trecho referenciado.",False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,15,Estacionamento irregular forçando pedestres à pista,True,SEOP,"O agente deve identificar se há veículos de qualquer porte estacionados irregularmente sobre o calçamento que force o pedestre a transitar pela pista de rolamento.<br>
<img>
<br>
Caso o agente tenha mais detalhes sobre a ocupação do passeio, ele poderá detalhar no campo “observações"", conforme exemplos abaixo: <br>

Exemplo 1: Carros estacionados entre os números 43 e 47, em razão da existência de oficina mecânica no número 45. <br>
Exemplo 2: Carros estacionados por serviço de manobrista relacionado à casa de festas situada no número 67 do logradouro.",4,SEOP,3900
603,Rua Conselheiro Galvão,58,A área é comercial.,-22.871472029184932,-43.337274378897256,Equipe esteve no local para fazer a vistoria e nesta dia não foi visto alteração.,False,,83,Madureira,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
2627,Estrada do Portela,222,,-22.870982566125836,-43.34135172117037,"Carros estacionando de forma irregular, inclusive para venda de mercadorias.",False,,83,Madureira,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,15,Estacionamento irregular forçando pedestres à pista,True,SEOP,"O agente deve identificar se há veículos de qualquer porte estacionados irregularmente sobre o calçamento que force o pedestre a transitar pela pista de rolamento.<br>
<img>
<br>
Caso o agente tenha mais detalhes sobre a ocupação do passeio, ele poderá detalhar no campo “observações"", conforme exemplos abaixo: <br>

Exemplo 1: Carros estacionados entre os números 43 e 47, em razão da existência de oficina mecânica no número 45. <br>
Exemplo 2: Carros estacionados por serviço de manobrista relacionado à casa de festas situada no número 67 do logradouro.",4,SEOP,3900
700,Rua Arquias Cordeiro,3033,,-22.901602256872472,-43.27824132339775,Local com presença permanente de PSRs,False,,63,Meier,,10.0,Estação Méier - Cachambi,Adulto,,Sinais de uso como moradia,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
1365,Rua Paulo VI,20,,-22.938948356000132,-43.17917972933596,,False,True,15,Flamengo,,17.0,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,15,Estacionamento irregular forçando pedestres à pista,True,SEOP,"O agente deve identificar se há veículos de qualquer porte estacionados irregularmente sobre o calçamento que force o pedestre a transitar pela pista de rolamento.<br>
<img>
<br>
Caso o agente tenha mais detalhes sobre a ocupação do passeio, ele poderá detalhar no campo “observações"", conforme exemplos abaixo: <br>

Exemplo 1: Carros estacionados entre os números 43 e 47, em razão da existência de oficina mecânica no número 45. <br>
Exemplo 2: Carros estacionados por serviço de manobrista relacionado à casa de festas situada no número 67 do logradouro.",4,SEOP,3900
1190,Rua Aníbal de Mendonça,19,,-22.985629105668192,-43.211421474153305,,False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,29,Tapumes servindo de esconderijo,True,SECONSERVA,"O agente deve identificar se há presença de tapumes, placas ou objetos semelhantes que possam servir de esconderijo para pessoas e ou objetos. Veja o exemplo abaixo: 
<br>
<img>",5,SECONSERVA,4300
2689,Rua General Severiano,,TRECHO ENTRE RUA DA PASSAGEM E GENERAL SEVERIANO,-22.954228638201425,-43.18068287191762,GALHO DE ÁRVORE CAINDO,False,True,20,Botafogo,,20.0,Rio Sul,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
3291,Rua Professor Álvaro Rodrigues,34,Em frente ao bazar oxala,-22.951045147580796,-43.18205206483658,Na sequência há indivíduos arbóreos de maior tamanha que também merecem atenção,False,True,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1373,Praia de Botafogo,"Praia de Botafogo, trecho compreendido entre a Rua Farani e a Rua Fernando Ferrari","Trecho: 97976 - Botafogo Praia Shopping x Marquês de Abrantes | Praia de Botafogo, trecho compreendido entre a Rua Farani e a Rua Fernando Ferrari",-22.94278067748708,-43.18121388771599,97976,True,,20,Botafogo,,17.0,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,34,Sem ocorrência,True,,,19,Prefeitura,1
3137,Avenida Borges de Medeiros,625,,-22.98305544062793,-43.215479673854134,,False,True,26,Leblon,,13.0,Jardim de Alah,Famílias ou casais,,Sinais de uso como moradia,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
2251,Rua Castro Alves,248,,-22.896608486613324,-43.27986432926959,"Calçada estreita,  sem lixo ou entulho",False,,63,Meier,,10.0,Estação Méier - Cachambi,,,,,,,,,,6,Lixo/entulho forçando pedestres à pista,True,COMLURB,"O agente deve identificar se acúmulo de resíduos sólidos (lixo ou entulho)  sobre o passeio que forcem os pedestres a transitarem sobre a pista de rolagem ou muito próximo ao meio fio, conforme imagens abaixo: 
<br>
<img>
<br>
Caso o agente tenha conhecimento de alguma dinâmica de descarte específico, as informações devem ser inseridas no campo “observação”, conforme exemplo abaixo: 
<br>
Exemplo: Ponto de descarte irregular com depósito periódico de resíduos.",1,COMLURB,4351
2674,Rua Afonso Cavalcanti,455,Entre rua Pinto de Azevedo até a creche,-22.9105484362514,-43.20499521734002,10 árvores apresentando necessidade de poda,False,True,8,Cidade Nova,,21.0,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1197,Avenida Pastor Martin Luther King Junior,1335,"Av Pastor Martin Luther King Jr (trecho do Cemitério de Inhaúma), da Praça Almirante José Joaquim Inácio até a Av General Cândido Martins Sem ocorrência",-22.87519758343256,-43.281320463936275,,False,True,54,Inhauma,,7.0,Estação Del Castilho - Norte Shopping,,,,,,,,,,15,Estacionamento irregular forçando pedestres à pista,True,SEOP,"O agente deve identificar se há veículos de qualquer porte estacionados irregularmente sobre o calçamento que force o pedestre a transitar pela pista de rolamento.<br>
<img>
<br>
Caso o agente tenha mais detalhes sobre a ocupação do passeio, ele poderá detalhar no campo “observações"", conforme exemplos abaixo: <br>

Exemplo 1: Carros estacionados entre os números 43 e 47, em razão da existência de oficina mecânica no número 45. <br>
Exemplo 2: Carros estacionados por serviço de manobrista relacionado à casa de festas situada no número 67 do logradouro.",4,SEOP,3900
1399,Rua Coração de Maria,278,,-22.8942347,-43.2763723,,False,,63,Meier,,10.0,Estação Méier - Cachambi,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
3385,Rua Campo Grande,S/N,Entre a Rua Gianerine e a Rua dos Franciscanos,-22.902166446226538,-43.56068789340544,"Motos transitam sobre a calçada em ambos os lados da via, fato que possibilita furtos de celulares.",True,True,144,Campo Grande,,6.0,Campo Grande: Estação de Trem - Calçadão,,,,,,,,,,23,Motocicletas trafegando no passeio,True,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2568,Rua Silva Mourão,21,Calçada,-22.8898518,-43.2791272,Trecho da rua muito escuro e imóvel com calçada com aspecto de abandonado.,False,,65,Cachambi,,,,,,,,,,,,,13,Mobiliário/estrutura servindo de esconderijo,True,SECONSERVA,"O agente deve identificar se há mobiliário urbano tais como bancas de jornal ou quiosques que embora não estejam abandonados ou em mau estado de conservação por sua posição e estrutura possa, em determinados horários servir de esconderijo para indivíduos ou objetos. Veja o exemplo abaixo: 
<br>
<img>",5,SECONSERVA,4300
2024,Rua Vinte e Quatro de Maio,1229,,-22.9050018,-43.27526779999999,Poda de árvore necessária para melhorar iluminação,False,,61,Engenho Novo,,,,,,,,,,,,,12,Calçada estreita forçando pedestres à pista,True,SECONSERVA,"O agente deve identificar se há pontos estreitamento do passeio que forcem os pedestres a transitarem sobre a pista de rolagem ou muito próximo ao meio fio. Esses pontos de estreitamento podem ocorrer ou não pela presença de estruturas na calçada. Veja os exemplos abaixo: <br>
<img>",5,SECONSERVA,4300
1795,Avenida Pastor Martin Luther King Junior,126,PONTO DE ÔNIBUS PRÓXIMO À PASSARELA DO METRÔ DE DEL CASTILHO,-22.879280191250132,-43.27127085102947,,False,,53,Del Castilho,,7.0,Estação Del Castilho - Norte Shopping,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
524,Rua Tenente Costa,33,A área é residencial.,-22.89638847697333,-43.27558636665344,Equipe esteve no local para fazer a vistoria e nesta dia não foi visto alteração.,False,,63,Meier,,10.0,Estação Méier - Cachambi,,,,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
1560,Rua Felipe Cardoso,7,Em frente a previdência social,-22.9160697,-43.6841408,Foi localizado uma pessoa em situação de rua,False,True,149,Santa Cruz,,22.0,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
996,Rua General Góis Monteiro,88,,-22.9561007,-43.1794562,,False,,20,Botafogo,,,,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1838,Avenida Nossa Senhora de Copacabana,661,,-22.9711863,-43.1863852,,False,,24,Copacabana,,3.0,Av Atlântica - Av Barata Ribeiro,Adulto,,Pernoite,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
1709,Rua Visconde de Pirajá,,,-22.98430603116048,-43.20382639004225,,False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
3275,Rua Jornalista Orlando Dantas,S/N,,-22.941179516785624,-43.18205841914906,,False,True,20,Botafogo,,17.0,Praia de Botafogo - Rua Marquês de Abrantes,Adulto,,Sinais de uso como moradia,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
2016,Rua João Vicente,1241,Próximo ao viaduto de Bento Ribeiro,-22.86485159285847,-43.36368596302319,Não há ações pertinentes à Comlurb no local no trecho da Rua João Vicente (da Rua Divisória até após o viaduto de Bento Ribeiro).,False,,89,Bento Ribeiro,,,,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
2755,Rua São Francisco Xavier,372,,-22.91547452596109,-43.23222586972675,Placa de sinalização atrapalhando a iluminação,False,True,35,Maracanã,,8.0,Estação Maracanã - UERJ,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,True,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
1008,Rua Ângelo Dantas,S/N,Entre Viaduto de Cascadura e Rua Padre Manso,-22.88011795430662,-43.33184047912807,Retenção devida ao afunilamento da pista,True,True,82,Cascadura,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
1269,Rua São Francisco Xavier,S/N,"Rua São Francisco Xavier, da Rua Radialista Waldir Amaral até o acesso da Av Rei Pelé",-22.910930106767086,-43.23771834340352,Manhã e tarde,True,True,35,Maracanã,,8.0,Estação Maracanã - UERJ,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
3309,Rua Professor Álvaro Rodrigues,220,,-22.9529189,-43.1847686,"Até de grande circulação para acesso ao metrô . Iluminação não se faz suficiente no período noturno , propiciando possível esconderijo e cena de uso de entorpecentes",False,True,20,Botafogo,,,,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
678,Rua São Francisco Xavier,"Rua São Francisco Xavier, da Rua Jaceguai até a Rua Visconde de Itamarati","Trecho: 259957 - Estação Maracanã x UERJ | Rua São Francisco Xavier, da Rua Jaceguai até a Rua Visconde de Itamarati",-22.915640566278665,-43.231949730197165,259957,True,,35,Maracanã,,8.0,Estação Maracanã - UERJ,,,,,,,,,,34,Sem ocorrência,True,,,19,Prefeitura,1
